symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AMPS,12/31/2019,2019,FY,0,0,0,0,0,0,0,0,0,0,191433000,0,0,0,0,0,0,5.11388043,8.822610379,38.10370223,-3.671659826,,0,1.813263932,0.584449799,8.822610379,0.789863188,0,-1.150446531,,-18.20160105,0.239140888,0,0.024032032,11.37778662,1.527007533,6.962484775,0.001869958,0,0.046270687,-0.016808546,0,-9569000,123140000,-205052000,326368000,,,,16.22482235,114.6005307,0,22.49639423,3.184976526,0,-0.050895515,0
SRE,12/31/2023,2023,FY,25.0707604,4.878660185,9.865206189,-3.457105868,0.452168505,53.39396093,50.34777311,45.52622895,50.10344346,47102020080,78562020080,15.31773011,2.9807632,7.575107765,-21.61634698,1.641471339,1.641471339,4.971650429,14.8314178,12.63461243,-36.0541625,0.065283824,-0.046261286,1.0409479,0.342620525,5.939210874,0.542120912,1.795321637,2.022113821,0.032418992,0.496585366,0,0,0.022023147,1.350434223,0.531388432,3.770543332,0.00506265,70.69234408,0.042642698,0.036065728,-80.71326805,-4620000000,31734000000,-48057000000,52983000000,3162000000,2240000000,442500000,65.5299962,66.9444214,14.59394442,5.569968276,5.452284034,25.01037344,0.107161526,13.32231206
SRE,12/31/2022,2022,FY,22.90748479,1.248576116,1.811783893,-6.687100797,-22.90748479,46.41466688,43.32733636,43.04969872,47.55218794,48704671860,77253671860,61.88649537,3.37313331,42.64857431,-11.55508229,1.794902224,1.794902224,5.350347798,16.5248496,67.64769865,-18.32827328,0.016158614,-0.086542006,1.065745347,0.368047955,6.106737968,0.597232044,2.519924099,0.499781182,0.030264037,1.872935197,0,0,0.024766462,4.69089317,0.371009073,2.65329371,0.004917238,34.77633644,0.027766439,0.010270397,-96.68175429,-3987000000,27310000000,-43406000000,46396000000,3029000000,1970000000,396000000,88.14703234,89.74696576,15.94007369,4.140808718,4.066989863,22.89826303,0.029003132,8.49888469
SRE,12/31/2021,2021,FY,20.62035894,0.192458822,6.161889946,-1.881284983,0.896537345,43.97523696,40.81249699,41.70101522,41.4476111,41238951400,65324951400,343.6579283,3.207509637,10.73371978,-35.15682131,1.586052513,1.586052513,5.080886008,13.51923663,17.00285044,-55.69049565,0.00290987,-0.028443982,0.94784816,0.342077868,4.98468543,0.435974091,2.484974958,2.626110731,0.034675954,11.91666667,0,0,0.027371782,1.305309735,0.39005989,2.703504043,0.004900054,13.43796435,0.032208523,0.0017125,-67.27117448,-5660000000,25447000000,-40251000000,40800000000,2342500000,1515000000,348500000,72.98864432,80.71929592,18.791027,5.000777907,4.521843208,19.42416452,0.004615207,8.043174929
SRE,12/31/2020,2020,FY,19.5309145,2.130020579,4.450712354,-3.581526538,1.64904819,42.83059122,39.73175483,40.18352532,43.43695998,37089031340,60335031340,29.91050915,3.262008033,14.31456246,-17.78850424,1.585475627,1.585475627,5.306511112,13.26919537,23.28638801,-28.93766491,0.033433065,-0.056216081,1.034753986,0.36332798,5.11238179,0.659599357,2.665124884,0.631181486,0.035886621,1.073387097,0,0,0.027077736,1.804708607,0.411257696,2.806722689,0.006244503,43.884098,0.05040486,0.019130193,-66.97454625,-2328000000,23130000000,-37178000000,40022000000,1987000000,1296500000,292500000,67.86367634,78.38732617,17.76548673,5.378429518,4.656364974,20.54545455,0.05300731,8.032238892
SRE,12/31/2019,2019,FY,19.48334677,2.553039899,5.55587541,-1.11549312,0.194311705,39.23117335,35.96565721,35.89189072,48.38541367,42096897920,67804897920,29.66659473,3.887422469,13.63241513,-67.89822245,2.110225972,2.110225972,6.261418221,15.55158209,21.95754466,-109.3627386,0.033707947,-0.014727926,1.294099955,0.393147034,5.896330275,0.364918033,2.591457753,1.544772386,0.026961607,0.799859056,0,0,0.027640295,1.200777202,0.342413889,2.363288719,0.006925847,45.40652105,0.049906794,0.022223962,-75.95878433,-5811000000,19990000000,-40521000000,33047000000,1908500000,1354000000,286500000,62.69276942,73.39253707,16.47466189,5.822043011,4.973257699,22.15523466,0.071131385,6.67136853
IDA,12/31/2023,2023,FY,34.82769091,5.150048307,5.265039336,-6.78490447,6.456000946,57.47072974,46.74274898,57.32927815,58.00908965,4986495440,7484656440,19.09108306,2.823041018,18.67412449,-14.49099253,1.715005023,1.715005023,4.237343118,13.51145401,28.02958667,-21.75076702,0.052380475,-0.069008386,0.971804968,0.33336684,4.50973104,1.583491569,2.691783233,1.019603426,0.032797583,0.626141389,0.003687252,0,0.064192575,2.288671183,0.345987445,3.057091262,0.005422463,81.50516804,0.049516942,0.032929992,-97.66456021,369978000,2370652000,-4557121000,6659299000,265480000,300611500,133845000,55.17538933,77.68388737,40.40693266,6.615268228,4.69852903,9.03310338,0.089832778,12.04994381
IDA,12/31/2022,2022,FY,32.45254451,5.112361325,6.934442734,-1.604958743,55.19051285,55.56111572,55.56111572,55.41551186,45.07718426,5463465300,7480033300,21.09592674,3.323314138,15.55279986,-67.19798903,1.94620597,1.94620597,4.549951186,14.66701955,21.29334671,-92.00080316,0.047402516,-0.014881398,0.781602493,0.290874977,3.954132434,1.264486433,3.660732867,1.3533865,0.028239769,0.595744106,0.005593739,0,0,1.2314474,0.263135036,2.492518222,0.006252505,79.83948079,0.057093261,0.03433291,-33.18783805,145088000,2814615000,-4034990000,5318058000,223687000,219349500,101410000,58.60227095,81.31887858,29.78711364,6.228427569,4.488502625,12.25362096,0.092255059,8.539401477
IDA,12/31/2021,2021,FY,28.81645882,4.852862705,7.179272318,1.250321153,4.253898298,52.87128204,69.51933833,52.73693156,43.10741319,5733372690,7518769690,23.34910483,3.93212784,15.78293662,90.62471651,2.14858917,2.14858917,5.15660942,14.7202301,20.69781121,118.8456444,0.042828194,0.011034517,0.784914459,0.290477726,3.495446163,1.829941896,3.80229071,1.477451682,0.025485697,0.595068214,0.010458245,0,-0.116825913,0.825842913,0.205748777,1.671825193,0.005886492,75.88355874,0.060177541,0.030492159,-81.71446076,270249000,3517609000,-3939408000,4329696000,171769000,133278000,96092000,45.91675788,47.32697839,30.99271923,7.949167512,7.712303055,11.77695953,0.092020195,5.928951165
IDA,12/31/2020,2020,FY,26.72699751,4.697791761,7.679983379,1.527424908,5.938422573,50.78269817,51.25479837,50.65455697,43.2075468,4853164140,6578462140,20.4415191,3.592996182,12.50393331,62.87052116,1.895782053,1.895782053,4.870304954,13.35362315,16.94907683,85.22096745,0.048920043,0.015905706,0.81883335,0.295436915,3.502183158,2.233886588,3.540377005,1.631021818,0.028396526,0.580468121,0.008784145,0,-0.003362675,0.801116118,0.230200136,1.767285624,0.005490369,73.17241699,0.059320977,0.033349286,-80.34141636,354830000,2590315000,-3886387000,5040481000,159613500,115660500,105347500,43.26617701,42.37621322,33.94532333,8.436150944,8.613322718,10.75258575,0.09274174,6.152558471
IDA,12/31/2019,2019,FY,26.65999366,4.610787692,7.259613481,1.740921152,4.301889034,48.91990416,63.69617045,48.80258208,38.08035325,5393613600,7013018600,23.16307042,4.006002452,14.71152704,61.34683348,2.188408798,2.188408798,5.208784276,14.64973502,19.12858807,79.76590764,0.043172169,0.01630076,0.74520739,0.27655525,3.382830631,1.507622866,3.449852559,1.571285915,0.024042694,0.556902604,0.008152212,0,-0.112363863,0.760190931,0.207002762,1.603596087,0.006527117,71.15414785,0.06276502,0.03152029,-74.78919152,190287000,3216784000,-3605502000,3975510000,158721500,110784500,108537000,43.13555281,40.04974274,41.26593566,8.461697514,9.113666531,8.84506783,0.094478355,5.518692329
ELP,12/31/2023,2023,FY,7.587324438,0.797893333,1.242852893,1.165779239,1.992038141,8.825091437,4.879412277,8.437452565,5.334549277,1.16494E+11,1.26093E+11,51.5733699,5.423525557,33.10934724,35.29831946,4.877070144,4.877070144,5.8703775,26.11143418,35.8372732,38.20659794,0.019389852,0.028329961,0.628484001,0.268941491,1.987597064,1.473315292,38.35515745,1.701959407,0.00644126,0.332197485,0.04737189,0,0.200112402,0.062013497,0.010158212,0.157877485,0,12.30748597,0.074235807,0.0505904,-7.180199913,4406297000,13813457000,-17119798000,26654407000,6289364000,2174727500,184788000,108.3439783,46.63352191,3.782016008,3.368899737,7.826987649,96.50937468,0.094565667,0.077073654
ELP,12/31/2022,2022,FY,8.012896147,0.406353064,1.42611816,1.076309208,1.048489912,7.721838097,3.966119065,7.607146032,4.663755645,85201342192,95250859192,76.61942973,3.885553916,21.83166926,28.92713336,4.092801672,4.092801672,4.343855852,41.61730565,24.40671943,32.33909508,0.01305152,0.03456962,0.611411416,0.256076992,4.390866646,1.303307843,28.51143055,3.395612714,0.025442897,1.949420282,0.034381275,0,0.206779918,0.245287496,0.043655745,0.735806491,0,8.339766762,0.035615713,0.028204935,-7.656934657,2170652000,10853498000,-19245226000,22779227000,6634236500,2442861500,196314500,103.2512547,47.32779198,4.201237009,3.535066002,7.712170476,86.87917372,0.053417282,0.349808952
ELP,12/31/2021,2021,FY,8.764412904,1.410184251,1.237626705,1.112402415,1.415176296,8.103343484,4.735764828,7.979753367,4.405320378,70281021739,78846971739,18.21202441,2.930294394,20.75125715,23.08724761,3.218434057,3.218434057,3.287442805,16.89212975,23.28044962,25.9011539,0.054908778,0.043313955,0.551302,0.243023699,1.835164188,1.402240829,215.9590386,0.670845513,0.055126091,1.003957715,0.03643402,0,0.186031865,0.101180986,0.014287813,0.316554877,0,15.91196898,0.079788068,0.095705754,-6.611066017,3209879000,12959675000,-16172428000,22772086000,7293762500,2535478000,180285000,107.5257288,51.36628745,3.775664517,3.394536396,7.10582793,96.6717245,0.17672028,0.12522429
ELP,12/31/2020,2020,FY,6.809019921,1.426685663,1.467994188,1.376809061,1.241597392,7.4000074,4.867823992,7.293520546,4.040764776,83145109387,90006714387,21.2963134,4.462190646,20.6970472,22.06779854,4.165772182,4.165772182,4.830435872,12.67192076,22.40508468,23.88895818,0.046956484,0.045314896,0.505251612,0.215548698,0.966035873,1.181579327,5.259454262,1.027494085,0.007533299,0.160431504,0.041572299,0,0.148113841,0.062115455,0.013391814,0.24708366,0,15.30114789,0.127620751,0.097959649,-6.36332239,1753038000,13321062000,-15126714000,18310475000,5873684000,2069285000,146616500,147.3451401,59.61453196,4.07716696,2.477177053,6.122668215,89.5229466,0.195610015,0.091185127
ELP,12/31/2019,2019,FY,5.936033232,0.727172269,1.076173271,0.875862204,1.206045743,6.430793475,4.116711028,6.304430892,4.716671105,76323775741,85050745741,38.35469693,4.698503346,25.91633964,31.84344736,4.423947613,4.423947613,5.235736958,21.58142794,28.87965109,35.48447281,0.026072426,0.031403635,0.676351553,0.304565919,2.21444824,1.479565424,2.181428999,1.427626282,0.004984305,0.191171519,0.096262104,0.002941898,0.165288163,0.186132728,0.033744937,0.501137282,0,10.15623772,0.071327455,0.062224822,-5.181575092,2563575000,11265601000,-12805142000,19581120000,4030303500,1622706500,123363500,94.94241694,48.76647876,3.617786276,3.84443552,7.484649482,100.8904264,0.115343047,0.200311066
SONM,12/31/2023,2023,FY,2.245943368,-0.002158823,-0.097194979,-0.098058508,0.225405095,0.536539444,0.536539444,0.536539444,0.001679084,306416987.1,297074987.1,-3404.63319,3.272566933,-75.62119021,-74.95525001,13.69889964,13.69889964,3.172793352,109.258914,-73.3156615,-72.67002441,-0.000293717,-0.013341294,0.00245887,0.000981389,-3.435821993,1.362086664,34.2,45.02221111,0,0,0.088335185,0.018925154,0,-0.008884504,0.000384484,0.01631913,0.015977444,0.161436076,-0.007250164,-0.00160591,-0.031680726,11640000,22368000,10112000,11766000,25506000,20967000,5213500,102.3872714,97.48822469,32.01142542,3.56489625,3.744041921,11.40217892,-0.004023605,0.000863529
SONM,12/31/2022,2022,FY,2.417104493,-0.487623174,-0.427842864,-0.428119785,0.45736956,0.69386005,0.69386005,0.69386005,0.010730687,122778721.8,109778721.8,-8.715746557,1.758302139,-9.93355354,-9.927128214,6.12515449,6.12515449,1.572130403,-9.603597389,-8.881773604,-8.876028602,-0.114734864,-0.100734067,0.010626091,0.003967515,1.137258333,1.360863327,-147.3195876,0.877404699,0,0,0.152746749,0.114180558,0,-0.000647249,0.000114567,0.003368421,0.02221172,2.759112248,-0.714735994,-0.262396155,0.003020169,11570000,20045000,9991000,11804000,19749000,15780000,4727000,129.3557742,138.506228,24.51937119,2.821675355,2.635260561,14.88618926,-0.70276877,0.000276921
SONM,12/31/2021,2021,FY,5.765719695,-4.081225118,-4.065270863,-4.0701311,1.186848623,1.968395784,1.968395784,1.968395784,0.022610665,87263243.2,76244243.2,-2.259125565,1.599106527,-2.267991558,-2.265283298,4.684017348,4.684017348,1.397182393,-2.098600182,-1.98160524,-1.97923896,-0.442649145,-0.441445889,0.011486849,0.00520808,0.303294707,1.700595664,0,0.996090817,0,0,0.314330218,0.32428074,0,-0.00119555,0.000842954,0.021606388,0.019882719,13.44444094,-2.025366533,-0.940058408,0.275580693,14702000,18630000,13227000,15236000,9678000,9164500,8444000,98.66437603,71.80091785,42.02093197,3.699410209,5.083500475,8.686147186,-2.073376275,0.004860237
SONM,12/31/2020,2020,FY,13.84841748,-6.477541443,-2.285274543,-2.287655038,4.791502241,6.148167593,6.148167593,6.148167593,0.242594012,334552363.6,312773363.6,-11.17708017,5.228034186,-31.68109504,-31.64812824,11.77586637,11.77586637,4.887694768,-11.11174377,-29.61868973,-29.58786904,-0.089468804,-0.031597445,0.012741992,0.007195103,0.773731704,2.225798574,-36.51383399,0.352799679,0,0,0.254656832,0.25343793,0,-0.001041667,0.000171896,0.004032258,0.016986498,29.93430697,-0.946748913,-0.594927651,2.026612195,25097000,28410000,23669000,25940000,7343500,8045000,15437500,26.2661739,66.26432422,84.88058875,13.89619978,5.508242999,4.300158674,-1.053572686,0.002380494
SONM,12/31/2019,2019,FY,62.48851028,-13.88657452,-18.01964998,-18.74854195,6.073024654,13.72047746,13.72047746,13.72047746,6.29179975,675309954,674194954,-26.14035589,5.809067913,-20.14467542,-19.36150561,26.45680525,26.45680525,5.799476598,-30.3855667,-20.11141467,-19.32953795,-0.038255026,-0.051648876,0.398942214,0.18361312,0.050252389,1.71457028,-14.22141919,1.297631029,0,0,0.139198803,0.224204523,0,-0.04044984,0.011664416,0.384680851,0.054261899,65.47468774,-0.640583742,-0.465821598,-0.703628011,19730000,25525000,17407000,21172000,15760000,17264500,20681000,31.65503953,32.3017543,87.2111644,11.53054949,11.29969588,4.185243971,-1.012105779,0.728891966
DTE,12/31/2023,2023,FY,61.86893204,6.781553398,15.63106796,-3.466019417,0.126213592,53.66504854,43.23300971,53.6407767,105.6359223,22713560000,43657560000,16.25881174,1.78215457,7.053900621,-31.81170868,2.055525792,2.055525792,3.425465673,11.01907118,13.55824845,-61.14504202,0.06150511,-0.031434967,1.897737557,0.468551,5.286219081,0.601563828,2.835651075,2.304939155,0.033107976,0.538296349,0.000706159,0,0.048016981,1.22173913,0.308670067,2.449564134,0.003766183,90.46974803,0.062490298,0.032788809,-154.401699,-2344000000,8906000000,-30161000000,28106000000,1984500000,1482500000,998000000,51.17732444,59.01223569,45.70087907,7.132064913,6.185157972,7.986717268,0.126425339,19.09708738
DTE,12/31/2022,2022,FY,98.60512821,5.553846154,10.13846154,-7.184615385,0.169230769,53.33846154,42.26666667,53.31794872,102.1282051,22918350000,42125350000,21.16191136,1.191925837,11.59248862,-16.35856531,2.204323363,2.204323363,2.19083368,12.9736218,21.30771371,-30.06805853,0.047254711,-0.061130055,1.850533808,0.450764942,5.915306437,0.808041755,2.58962963,1.825484765,0.029888714,0.632502308,-5.20E-05,0,0.050582199,1.708649469,0.175681298,2.301089918,0.003224464,81.62532021,0.057442173,0.026724904,-154.5717949,-993000000,8242000000,-28102000000,30022000000,2006000000,1509000000,900000000,41.42032453,37.62596401,22.0970437,8.812098992,9.70074813,16.51804671,0.104164663,17.32307692
DTE,12/31/2021,2021,FY,77.53367876,4.699481865,15.89119171,-3.652849741,0.14507772,45.14507772,33.9015544,45.10362694,97.82901554,23071220000,41294220000,25.43684675,1.541781609,7.52240626,-32.72513475,2.650341183,2.650341183,2.75957097,13.66453342,13.46404304,-58.5733617,0.039313049,-0.030557552,2.096611143,0.459503009,6.030112508,0.522691459,2.373015873,3.396456257,0.03428514,0.872105843,0.00113606,0,0.054633802,1.229866319,0.252071639,2.585332419,0.004744721,69.05926969,0.066451448,0.024155104,-151.1735751,-3029000000,6543000000,-27689000000,26182000000,1811000000,1221500000,787000000,44.63712911,44.38510492,26.93240454,8.17704918,8.223479491,13.55244755,0.104192993,19.54404145
DTE,12/31/2020,2020,FY,63.09326425,7.088082902,19.15544041,-0.829015544,2.663212435,65.22797927,40.33160622,64.37823834,105.5544041,19936900000,39074900000,14.57375731,1.637258767,5.39272383,-124.605625,1.604579477,1.604579477,3.208910241,11.02564898,10.56935353,-244.218125,0.068616485,-0.00802532,1.581649899,0.431950062,5.400112867,1.299888517,2.758333333,2.696571845,0.038120269,0.555555556,0.004106102,0,0.10561368,1.043278334,0.316744683,2.672903673,0.005173688,101.327003,0.055190791,0.033619228,-159.0207254,807000000,7784000000,-29409000000,33733000000,1839500000,1052500000,737500000,53.71437957,45.23485487,31.47537035,6.795200893,8.068999028,11.59636872,0.110100604,19.98445596
DTE,12/31/2019,2019,FY,68.48108108,6.318918919,14.31891892,-1.881081081,0.502702703,63.97837838,37.72432432,63.09189189,98.65405405,20442500000,37959500000,17.48716852,1.61358434,7.717063043,-58.74281609,1.751413639,1.751413639,2.996250691,12.43758191,14.32974707,-109.079023,0.057184787,-0.017023358,1.508738862,0.420467026,5.739515072,0.772079059,2.663026521,2.260238908,0.033851046,0.591958939,0,0,0.115968674,1.131370328,0.236561686,2.372921615,0.005604231,94.7107827,0.051602698,0.031573261,-152.2067568,-911000000,6979000000,-26960000000,29432000000,1892000000,1202500000,785000000,54.36538006,42.36677454,29.88511327,6.713831479,8.615241636,12.21343874,0.100154215,16.2
TVE,9/30/2023,2023,FY,22960,952.3809524,5470.47619,-156.1904762,954.2857143,30582.85714,30582.85714,30582.85714,43213.33333,10951500,21140951500,0.021903,0.000908537,0.003813196,-0.133554878,0.000682081,0.000682081,1.753853617,4.925664376,7.361055536,-257.8164817,45.65584623,-7.487558782,1.347222222,0.421295575,4.923112768,0.752308639,1.596590909,5.744,0,0,0,0,0,1.028551532,0.245063879,1.133537989,0,25599.7449,0.044736912,0.009738236,-62854.7619,-1207000000,16056000000,-31622000000,35108000000,1763000000,2177000000,1113000000,49.26621868,105.3852785,54.99204244,7.40872772,3.463481856,6.637323944,0.031141006,5626.666667
TVE,9/30/2022,2022,FY,23885.71429,2110.47619,5615.238095,579.047619,952.3809524,29533.33333,29533.33333,29533.33333,43295.2381,11025000,21189025000,0.009950361,0.000879187,0.003739824,0.036266447,0.000711061,0.000711061,1.689714912,4.47214542,7.187593284,69.70074013,100.4988662,27.57369615,1.398129636,0.423497695,4.469818489,0.855543595,2.200570342,2.660649819,0,0,0,0,0,0.89687924,0.210845295,1.091209245,0,37448.78407,0.003146696,0.021645698,-63264.28571,-671000000,15505000000,-31709000000,34852000000,1689500000,2052000000,1020000000,55.27392344,106.6297638,53.38835212,6.603475513,3.423059256,6.836697248,0.071460819,5036.190476
TVE,9/30/2021,2021,FY,20005.71429,2880,6201.904762,1788.571429,950.4761905,27552.38095,27552.38095,27552.38095,45365.71429,14169750,22244169750,0.009371528,0.001349115,0.004351889,0.015090256,0.000979589,0.000979589,2.117887247,4.768310772,6.831747466,23.68921166,106.7061875,66.26792992,1.571310059,0.433296477,4.765273312,0.702550713,2.506433824,2.153439153,0,0,0,0,0,0.711609337,0.220603637,1.195562436,0,42253.92628,0.085198554,0.028824157,-68394.28571,-1481000000,14465000000,-34493000000,33582000000,1440500000,1701000000,976500000,51.43292393,125.4423043,61.84233993,7.096621622,2.909704203,5.902105263,0.104528171,4413.333333
TVE,9/30/2020,2020,FY,19521.90476,2575.238095,6925.714286,3144.761905,7043.809524,24632.38095,24632.38095,24632.38095,43133.33333,14453250,23301453250,0.010690274,0.001410211,0.003975041,0.00875424,0.001117635,0.001117635,2.27353432,4.822320623,6.408540498,14.11353922,93.54297476,114.2303634,1.839390659,0.450298154,4.81932947,0.689025685,-2.273204904,2.689349112,0,0,0,0,0,0.545929593,0.193677432,0.887745975,0,37779.23412,0.201481957,0.025593942,-65986.19048,-1465000000,12932000000,-36647000000,32842000000,1512500000,1423000000,1001000000,49.89413601,104.1142912,70.79771804,7.315488936,3.505762712,5.1555334,0.104546861,3780.952381
TVE,9/30/2019,2019,FY,21558.09524,2699.047619,7085.714286,2944.761905,1453.333333,22142.85714,22142.85714,22142.85714,49007.61905,13182750,24245182750,0.009303282,0.00116476,0.00354375,0.008527005,0.001134,0.001134,2.142179073,4.813417262,6.517522245,15.68252442,107.4889534,117.2744685,2.110193548,0.486080013,4.810800079,0.760204082,2.745409015,2.625264644,0,0,0,0,0,0.584408602,0.192083407,1.243707094,0,36670.207,0.103549502,0.028077754,-69260,-1034000000,11625000000,-35564000000,32565000000,1597000000,1455500000,980000000,52.37321081,85.937661,62.61978362,6.969211823,4.24726477,5.828828829,0.121892473,4140.952381
ALLT,12/31/2023,2023,FY,2.457056638,-1.656607462,-0.78435895,-0.850012347,1.444770405,1.312619533,0.448811795,1.312619533,1.089334675,62553503.1,88561503.1,-0.99601145,0.671535192,-2.103628703,-1.941148273,1.257028377,1.257028377,0.950740774,-1.414991741,-2.978258781,-2.748223525,-1.004004522,-0.515158998,0.828446838,0.298386688,-0.415542916,2.281567194,-959.8055556,0.473473027,0,0,0.372045089,0.466366076,0.237024384,-0.083703255,0.026720344,0.381865603,0.094954375,6.99472262,-0.772837615,-0.595778589,-0.392951014,50504000,17015000,1512000,97498000,34604500,6315000,12568000,66.83633924,8.993897012,110.2100445,5.461101014,40.58307534,3.311857841,-1.262062175,0.065653397
ALLT,12/31/2022,2022,FY,3.319421029,-0.866251054,-0.880720124,-1.033307962,2.308371095,2.757858842,1.801980689,2.757858842,1.209830616,127195458.6,159596458.6,-3.971135141,1.036325302,-3.905894628,-3.329113999,1.247344479,1.247344479,1.300312526,-6.405123352,-4.900858546,-4.177152317,-0.251817167,-0.300380221,0.438312102,0.209886689,-1.300357186,2.505189683,-849.1842105,1.016703091,0,0,0.130213383,0.405745619,0.165970895,-0.173253493,0.045968208,0.767410229,0.074671859,7.331606773,-0.233847601,-0.18033996,0.544091124,91216000,66629000,40837000,146183000,45735500,7800500,12177000,155.0916187,106.8581005,121.5292109,2.353447615,3.41574479,3.003393153,-0.314102753,0.152587838
ALLT,12/31/2021,2021,FY,4.038774454,-0.417192086,-0.232146315,-0.444126496,2.329174542,3.495315188,2.520627985,3.495315188,0.231009022,428280415.2,424815415.2,-28.47609144,2.941486368,-51.17462244,-26.74913592,3.398835115,3.398835115,2.917688291,-53.42246167,-50.76059448,-26.5327222,-0.035117179,-0.037384385,0.065487906,0.040567513,0.435739437,2.465098978,-178,0.556449468,0,0,0.104017857,0.323440934,0.172741306,-0.913131796,0.052486264,1.370516499,0.054945055,5.727992782,-0.114900765,-0.089376976,1.153859276,80746000,90870000,58453000,139397000,37104500,3016000,11839000,98.56754808,32.27840998,90.87109734,3.70304433,11.30786802,4.016678687,-0.119357501,0.211980181
ALLT,12/31/2020,2020,FY,3.882686879,-0.267030775,-0.349213866,-0.565797877,2.79948117,3.717863648,2.734437409,3.717863648,0.136429074,368275754.5,349324754.5,-39.39620823,2.709463917,-30.1248061,-18.59321222,2.829581985,2.829581985,2.570038364,-74.05655173,-28.57462205,-17.63642927,-0.025383153,-0.053783068,0.03571209,0.023055556,4.01759593,2.4918963,-70.5390625,1.307766367,0,0,0.102220391,0.319646562,0.170768849,-0.620204499,0.055781993,1.758348794,0.038242521,4.726271281,-0.087302802,-0.055918121,1.685781734,87816000,95725000,75230000,138694000,35416500,6884000,11627000,93.69233825,19.05044658,114.6122948,3.895729435,19.15965583,3.184649611,-0.071823714,0.216584011
ALLT,12/31/2019,2019,FY,3.214543916,-0.252813222,0.469831432,0.361570498,2.437885581,3.849598818,2.826638099,3.849598818,0.21103291,291129947,281170947,-33.6216592,2.644232035,18.09159502,23.50855515,2.20802229,2.20802229,2.553777902,-59.3939474,17.47271607,22.70437234,-0.029742732,0.042537706,0.052870285,0.03239779,2.103717786,2.087266142,-34.93385214,-1.858413212,0,0,0.060653951,0.285749319,0.162834795,0.230425056,0.033678474,0.873704053,0.03106267,4.679493919,-0.079795,-0.048070304,0.94807878,79851000,96814000,69975000,129391000,32841500,9744500,11006500,119.1570845,125.9602766,115.0860082,3.063183374,2.897738952,3.171541057,-0.065672615,0.108260934
MTEK,12/31/2023,2023,FY,0.509732854,-0.342628333,-0.489507687,-0.500952421,0.657443743,0.871808055,0.871808055,0.871808055,0.155317613,8303679.3,7792295.3,-3.064545157,2.059902538,-2.145012279,-2.096007436,1.204393552,1.204393552,1.933042966,-2.716079158,-2.012911205,-1.966924336,-0.326312699,-0.477097544,0.176378383,0.107292137,0.178247791,3.375757027,-239.0729558,1.428684202,0,0,0.726180899,0.261688922,0,-0.02338009,0.022452416,1.492324688,0.03144772,2.592467584,-0.361209618,-0.23906992,0.503571611,7264319,6894490,5882589,8081475,2478195.5,1148983,1470690,270.7599694,210.7406901,340.0058159,1.348057472,1.731986356,1.073511049,-0.39300891,0.011444734
MTEK,12/31/2022,2022,FY,0.313142688,-0.461650367,-0.607187879,-0.642752615,1.163369385,1.199724198,1.199724198,1.199724198,0.209893945,6639349.28,7947804.28,-1.797897413,2.650548877,-1.366957458,-1.291321079,0.691825672,0.691825672,3.172907889,-2.16759875,-1.636351678,-1.5458092,-0.556205261,-0.774400741,0.174483448,0.125299501,-0.356853959,6.766703941,-819.5441602,1.316857746,0,0,1.13404309,0.407948673,0,-0.058572868,0.113573578,16.52954506,0.030299062,3.53011262,-0.327231623,-0.276329259,0.938143063,10442953,9596853,8486795,11362719,1270220.5,773499,686606.5,286.4874989,229.6150087,208.0774942,1.274052101,1.589617343,1.75415415,-0.384797079,0.035564735
MTEK,12/31/2021,2021,FY,0.672854133,-0.348637601,-0.283631118,-0.286213614,0.000254457,-0.771338736,-0.771338736,-0.771338736,0.80864376,9717750,11960308,-9.035170011,4.681549605,-11.10597461,-11.00576577,-4.083808907,-4.083808907,5.761907354,-21.06262801,-13.66889219,-13.54555822,-0.110678604,-0.090861465,-0.94274746,1.100073213,-3.949243191,0.492804901,-2.279540671,1.061607039,0,0,0.286678341,0.340127327,0,-0.009105122,0.003838122,1.575751582,0,2.459806486,5.487425607,-0.52741843,-1.229028768,-994850,-2379580,-3452223,-978339,352335.5,356723.5,321275.5,100.9943731,152.9520574,129.1446043,3.614062731,2.386368685,2.826289197,0.451990267,0.002582496
